0.457326,0.914488,-5.018883,0.525946,0.059100,0.043448,0.050009,0.008477,0.002087,0.059381,0.077025,0.089400,0.075383,0.013080,-0.003802,11.925633,0.458822,1,0,0
0.457214,0.914721,-4.995756,0.583664,-0.007110,-0.006424,0.083853,0.065877,0.000433,0.060356,0.075903,0.071282,0.077014,0.010784,-0.006947,12.118994,0.458881,1,0,0
0.456844,0.913658,-5.566099,0.736104,-0.044444,0.042714,0.120269,0.014290,-0.001911,0.065978,0.076776,0.057462,0.055059,0.019236,-0.023846,12.947494,0.459027,1,0,0
0.457026,0.913969,-5.156160,0.649546,0.006926,0.044409,0.114442,-0.002631,-0.016056,0.035506,0.072954,0.099870,0.066733,-0.021189,-0.045828,11.783140,0.458802,1,0,0
0.456807,0.913320,-5.386075,0.686485,0.030728,0.052696,0.084898,0.031391,0.012696,0.013389,0.025240,0.106705,0.123942,0.025182,-0.035860,12.513641,0.458943,1,0,0
0.456794,0.913243,-5.400158,0.699527,-0.012518,0.098298,0.112567,0.031218,-0.026703,-0.020660,0.047126,0.097470,0.091993,0.025065,-0.003654,12.549775,0.458944,1,0,0
0.456801,0.913100,-5.206101,0.622925,0.075724,0.105676,0.079233,0.019693,0.016958,0.008651,0.013630,0.057619,0.060107,-0.008938,-0.027354,11.746840,0.458803,1,0,0
0.455742,0.911492,-5.235326,0.652438,0.004405,0.002450,0.070552,0.022445,-0.019958,0.019713,0.069372,0.147809,0.115753,0.017605,-0.016241,11.252338,0.457089,1,0,0
0.456806,0.913359,-5.566298,0.784309,-0.067962,0.081422,0.100540,0.008628,-0.005115,0.074283,0.065622,0.040191,0.035518,0.024785,-0.016273,12.587780,0.458962,1,0,0
0.455832,0.911751,-5.144570,0.593467,0.015071,0.004990,0.045300,0.009401,0.007702,0.083736,0.075805,0.057178,0.079620,0.037216,-0.003693,11.599250,0.457175,1,0,0
0.455826,0.911686,-5.325267,0.642521,-0.017529,0.021761,0.121520,0.041001,-0.010410,0.066196,0.084482,0.084445,0.063169,0.020703,-0.022875,12.916950,0.457408,1,0,0
0.456776,0.912957,-5.191200,0.649508,0.071861,0.111703,0.082324,0.011004,0.002889,0.017130,0.005938,0.036381,0.030309,-0.007016,0.003306,11.529776,0.458768,1,0,0
0.455711,0.911712,-5.407174,0.686274,0.018577,0.036926,0.105337,0.074143,0.008553,0.007741,0.004886,0.064833,0.054847,-0.019438,-0.005391,12.580821,0.457343,1,0,0
0.456873,0.913632,-5.141932,0.615565,0.013002,0.062500,0.085245,0.027346,-0.017813,0.039621,0.087717,0.098007,0.077322,0.001220,-0.019696,12.281637,0.458916,1,0,0
0.456550,0.912892,-5.374227,0.715559,0.052866,0.055165,0.084442,0.011789,0.003673,0.008103,0.022228,0.053830,0.066054,0.037303,0.001563,12.687566,0.458970,1,0,0
0.457197,0.914475,-5.098445,0.642113,-0.025703,0.022074,0.070476,0.023656,0.031761,0.045487,0.051984,0.100139,0.088471,0.011495,-0.021618,11.624152,0.458752,1,0,0
0.455884,0.911881,-5.242807,0.556176,0.018582,0.082283,0.098803,0.030655,-0.011005,0.047712,0.084317,0.069485,0.067243,0.041962,0.001721,12.436762,0.457317,1,0,0
0.456553,0.913515,-5.028279,0.606792,0.012378,-0.007559,0.069686,0.042788,0.012479,0.009676,0.008984,0.026027,0.018643,-0.016969,-0.011245,9.802971,0.456770,1,0,0
0.448708,0.897860,-6.113039,0.703068,-0.038830,0.019518,0.105474,0.053929,-0.019649,0.004812,0.041306,0.080997,0.067063,-0.024336,-0.043035,11.221007,0.448993,1,0,0
0.456839,0.912983,-5.200140,0.605264,0.005242,0.108025,0.078019,0.033573,0.003907,0.076990,0.083136,0.040173,0.062053,0.028782,-0.008608,12.309393,0.458895,1,0,0
0.457020,0.914384,-5.133060,0.653544,-0.015472,0.071212,0.123173,0.038550,-0.017805,0.016647,0.054512,0.091811,0.098778,-0.005800,-0.050757,12.310875,0.458902,1,0,0
0.454342,0.909403,-5.498201,0.743034,-0.033952,0.046946,0.127345,0.040753,-0.033565,-0.043346,0.049799,0.125401,0.074564,-0.045555,-0.049109,10.740171,0.455336,1,0,0
0.456899,0.913437,-5.153451,0.673203,0.023654,0.067075,0.056107,0.013068,0.029444,0.026624,0.007585,0.030758,0.036048,0.014999,0.029413,11.584192,0.458767,1,0,0
0.457074,0.914280,-5.089876,0.623649,-0.003253,0.053312,0.085563,0.055981,-0.012211,0.004874,0.078581,0.101529,0.064130,-0.026206,-0.012214,12.349187,0.458917,1,0,0
0.456832,0.913450,-5.140336,0.602117,0.055435,0.104598,0.031263,-0.017828,0.006857,0.070384,0.086323,0.078970,0.063362,0.004831,0.002882,12.321782,0.458919,1,0,0
0.457286,0.914306,-5.194570,0.754931,-0.045783,0.017645,0.063946,-0.011411,-0.000986,0.065543,0.086485,0.109229,0.073244,0.000514,-0.033254,11.252224,0.458643,1,0,0
0.455432,0.910441,-5.295689,0.652238,0.035106,0.076929,0.084423,0.016891,-0.019302,0.005458,0.040862,0.041539,0.042474,-0.003240,0.003284,11.465711,0.457140,1,0,0
0.457029,0.913787,-5.109837,0.598086,0.036571,0.058231,0.063059,0.031816,0.021146,0.042391,0.042203,0.082287,0.091050,-0.020142,-0.042871,12.065991,0.458852,1,0,0
0.457384,0.914423,-5.075614,0.692099,-0.008160,0.005204,0.046365,0.000537,-0.003339,0.030127,0.048151,0.125997,0.120831,-0.005546,-0.036345,10.138254,0.458463,1,0,0
0.449429,0.898029,-6.027510,0.769136,0.035129,0.046209,0.075694,-0.006087,-0.033836,-0.003720,-0.003730,0.011331,0.030592,0.001381,0.006258,10.402190,0.450508,1,0,0
0.454352,0.908560,-5.445315,0.669811,0.023937,0.063660,0.089842,0.005029,-0.013775,0.021008,0.016063,0.022807,0.030168,-0.022091,-0.013177,10.504019,0.455327,1,0,0
0.452739,0.905266,-5.665631,0.766323,0.006297,-0.014937,0.061569,0.002544,-0.020896,0.014266,0.115970,0.168585,0.124496,-0.021103,-0.062946,9.866097,0.453618,1,0,0
0.457250,0.914319,-5.236791,0.733450,-0.034032,0.008025,0.059630,-0.001231,0.006433,0.046867,0.110392,0.129932,0.072636,-0.000756,-0.046473,10.823501,0.458571,1,0,0
0.455823,0.911440,-5.146392,0.660930,0.000591,0.041458,0.097549,-0.001009,-0.034730,0.002878,0.034998,0.081316,0.069204,-0.012137,-0.052891,9.513498,0.456754,1,0,0
0.456852,0.913359,-5.167539,0.584089,0.037037,0.052088,0.084888,0.033596,0.013931,0.023966,0.060054,0.099719,0.099852,0.024706,0.001357,12.437801,0.458951,1,0,0
0.454384,0.908898,-5.421049,0.694729,-0.000159,0.018480,0.127887,0.061618,-0.019186,-0.022652,0.003200,0.041777,0.040338,-0.054443,-0.032665,10.581843,0.455355,1,0,0
0.452506,0.904838,-5.624313,0.734244,0.006788,0.004039,0.127375,0.091544,0.028206,-0.004308,-0.022425,-0.013280,-0.031326,-0.031406,0.024979,10.508365,0.453784,1,0,0
0.457039,0.914021,-5.009887,0.597991,-0.001755,0.052596,0.073382,0.022028,0.031223,0.069284,0.072322,0.047118,0.066427,0.014671,-0.019514,12.583483,0.458960,1,0,0
0.451410,0.903372,-5.737186,0.736388,0.000750,0.009465,0.086467,0.081630,-0.049629,-0.044336,0.016128,0.080400,0.036128,-0.034643,-0.006660,10.461205,0.452065,1,0,0
0.455849,0.911738,-5.222670,0.596594,0.056369,0.055283,0.054850,0.023191,0.012103,0.036744,0.019310,0.023789,0.053153,0.022030,0.018856,11.982250,0.457228,1,0,0
0.457385,0.914682,-5.129276,0.688425,-0.025777,0.005028,0.071344,0.009138,-0.014027,0.042137,0.100295,0.120500,0.091126,-0.004390,-0.040895,10.729025,0.458554,1,0,0
0.457172,0.914150,-5.031795,0.631454,0.015346,0.046615,0.079388,0.015778,-0.009701,0.031176,0.036319,0.025319,0.045934,0.002888,-0.026082,10.632706,0.458603,1,0,0
0.451371,0.902944,-5.781199,0.752102,0.016014,-0.003599,0.100122,0.060406,-0.025756,-0.025219,0.008433,0.034259,0.041936,-0.048823,-0.026849,9.887269,0.451981,1,0,0
0.457014,0.913567,-5.090856,0.599429,0.049051,0.059910,0.087815,0.031690,0.010784,0.029610,0.042675,0.065032,0.045256,-0.021077,-0.023859,12.364710,0.458914,1,0,0
0.457249,0.914462,-5.118767,0.675019,-0.036102,0.026283,0.087650,0.021693,-0.025928,0.030974,0.080859,0.132632,0.121518,0.024269,-0.035523,11.095805,0.458638,1,0,0
0.457215,0.914021,-5.114667,0.651715,0.026453,0.054115,0.029439,-0.005727,-0.009927,0.027162,0.029275,0.076223,0.110931,0.026931,-0.025242,10.065458,0.458473,1,0,0
0.457074,0.914319,-5.183809,0.638395,-0.016446,0.056061,0.130974,0.070092,-0.006016,0.021763,0.038441,0.054237,0.062266,-0.026052,-0.044413,11.722886,0.458787,1,0,0
0.457085,0.914021,-5.171851,0.626095,-0.009948,0.054582,0.098305,0.015893,-0.002875,0.040732,0.067160,0.103751,0.109541,0.029490,-0.057857,11.394486,0.458725,1,0,0
0.457012,0.913982,-5.219872,0.660039,-0.025083,0.053773,0.057309,0.044054,0.037688,0.030769,0.011805,0.049377,0.036787,0.021216,0.043998,12.195570,0.458876,1,0,0
0.457172,0.914345,-5.195264,0.715369,-0.023260,0.016724,0.070467,0.042953,0.025921,0.015519,-0.027457,0.016993,0.046840,0.007246,0.021200,10.336233,0.458499,1,0,0
0.456903,0.913463,-5.184117,0.590740,0.042836,0.071434,0.082289,0.028560,0.003087,0.034292,0.047956,0.099050,0.091715,0.022801,0.001974,12.362058,0.458918,1,0,0
0.456939,0.913658,-5.526394,0.741530,-0.035333,0.061969,0.070506,0.033060,0.009293,0.040593,0.075058,0.110269,0.095853,0.029002,-0.042013,11.115717,0.458669,1,0,0
0.456918,0.913684,-5.669972,0.782740,-0.082181,0.073945,0.077601,0.040265,0.000803,0.052005,0.065660,0.095120,0.098764,0.035055,-0.039485,11.697921,0.458771,1,0,0
0.456904,0.913632,-5.359020,0.735746,-0.026101,0.057649,0.099533,0.027356,-0.034398,0.031177,0.044715,0.032491,0.053232,0.027591,-0.008058,11.381774,0.458734,1,0,0
0.456888,0.913424,-5.234262,0.664836,0.010403,0.098842,0.101065,0.012299,-0.017245,0.011438,0.026889,0.091654,0.090501,0.005476,-0.035085,12.525685,0.458925,1,0,0
0.454099,0.908106,-5.582200,0.741337,-0.054688,0.020031,0.078230,0.016920,0.004206,0.047290,0.024207,0.030452,0.054075,0.063466,0.037357,11.114192,0.455469,1,0,0
0.456949,0.913619,-5.478670,0.763635,-0.047847,0.087110,0.095869,0.009544,-0.008398,0.025723,0.001793,0.006739,0.036289,0.016101,0.006353,10.844852,0.458623,1,0,0
0.451142,0.901660,-5.811449,0.709286,0.077704,0.057100,0.062575,-0.036168,-0.057329,0.009927,0.028318,0.050506,0.057028,0.000517,-0.009537,10.363863,0.452080,1,0,0
0.457114,0.914163,-5.080193,0.576017,0.024754,0.048014,0.089197,-0.000695,-0.014859,0.072223,0.097100,0.089895,0.082602,0.038343,-0.025497,12.094124,0.458873,1,0,0
0.454882,0.910220,-5.280913,0.629046,0.024070,0.003478,0.088681,0.035849,0.003682,-0.003792,-0.008303,0.012686,0.029431,-0.031464,-0.038317,9.742429,0.455174,1,0,0
0.457295,0.914968,-5.017563,0.568428,0.006896,0.032416,0.104382,0.056431,-0.015353,0.006601,0.068290,0.142013,0.093141,-0.010101,-0.015244,11.964101,0.458828,1,0,0
0.450948,0.901349,-5.897044,0.775788,0.023787,0.029476,0.086349,0.015246,-0.002605,0.025141,-0.015600,-0.013598,0.027705,0.025027,0.023624,10.538051,0.452140,1,0,0
0.455888,0.911492,-5.201456,0.582306,0.068300,0.055098,0.106156,0.035927,-0.044553,-0.000782,0.046959,0.066376,0.039691,0.001580,-0.017932,11.152115,0.457067,1,0,0
0.450290,0.900272,-5.870927,0.705433,0.049473,0.010272,0.042137,-0.011167,-0.027221,0.002254,-0.006787,-0.011067,0.013806,-0.011250,0.000300,10.639234,0.450534,1,0,0
0.456976,0.913722,-5.175956,0.621701,0.056944,0.030683,0.056662,0.019843,-0.006538,0.059341,0.096993,0.089755,0.083718,0.026797,0.003280,11.623207,0.458783,1,0,0
0.456952,0.913606,-5.151336,0.618571,0.033952,0.042138,0.079101,0.043601,-0.019292,0.018246,0.067669,0.116910,0.096966,0.014808,-0.005532,12.377254,0.458918,1,0,0
0.454260,0.908521,-5.464953,0.715534,-0.047788,0.010667,0.079919,0.017931,0.002103,0.033135,0.024781,0.015741,0.062262,0.050951,0.021938,10.835801,0.455397,1,0,0
0.457170,0.914488,-5.291452,0.715746,-0.023828,0.029257,0.073489,0.030390,-0.016193,0.002903,0.077360,0.155718,0.115584,-0.010503,-0.055699,10.580645,0.458557,1,0,0
0.454536,0.909274,-5.425623,0.621591,0.038044,0.045154,0.092150,0.045215,-0.007057,0.017752,0.032622,0.064904,0.056392,-0.012337,-0.001767,11.662267,0.455539,1,0,0
0.457716,0.915162,-4.924893,0.546161,0.050711,-0.009015,0.050815,0.013819,-0.015030,0.039798,0.086362,0.111581,0.096128,0.013584,-0.034582,10.064618,0.458490,1,0,0
0.457224,0.914060,-5.017762,0.568535,0.037630,0.050989,0.091734,0.024396,-0.029888,0.028533,0.067667,0.069353,0.080555,0.033693,0.009775,11.728603,0.458797,1,0,0
0.450800,0.900986,-6.031098,0.804086,-0.011540,0.051336,0.082681,0.010626,-0.008428,-0.002382,-0.016833,0.025606,0.040453,0.029645,0.026070,10.599461,0.452131,1,0,0
0.456990,0.913554,-5.177469,0.662117,0.026905,0.038997,0.077977,0.048406,0.024290,0.018235,0.001969,0.043203,0.046588,-0.007661,-0.015583,11.330801,0.458724,1,0,0
0.457128,0.914034,-5.167121,0.721852,-0.011893,0.062231,0.080848,0.011680,-0.016399,0.013917,-0.003635,0.004961,0.018922,0.016727,0.011024,9.863987,0.458434,1,0,0
0.456848,0.913489,-5.244401,0.659812,0.028319,0.091493,0.098112,0.001429,-0.000991,0.028514,0.041226,0.067355,0.057560,-0.014957,-0.015186,12.289800,0.458896,1,0,0
0.453969,0.908197,-5.479685,0.730765,0.002851,0.004035,0.092516,0.084801,0.028204,-0.016916,-0.021281,0.026871,0.035921,0.019378,0.039425,11.815473,0.455574,1,0,0
0.451183,0.902101,-5.725936,0.749504,0.032119,-0.014520,0.048510,0.025955,0.022423,0.013883,-0.037557,-0.003563,0.076632,0.058561,0.022905,10.073837,0.452018,1,0,0
0.450929,0.901258,-5.905124,0.741176,0.020979,0.059899,0.098856,-0.015419,-0.018419,0.024335,-0.010206,0.015081,0.056101,0.038854,0.006141,10.419128,0.452102,1,0,0
0.455489,0.910506,-5.329434,0.692482,0.060849,0.045095,0.070846,0.023892,0.005448,0.026396,0.018317,0.013730,0.005331,-0.007487,-0.007139,10.591124,0.456983,1,0,0
0.457040,0.913891,-5.256682,0.667661,-0.007655,0.085997,0.088543,-0.020125,-0.029986,0.048531,0.080024,0.100518,0.094726,0.034937,-0.032904,11.018012,0.458650,1,0,0
0.455395,0.910817,-5.383121,0.691451,0.056722,0.049390,0.060332,0.023870,-0.004813,0.021994,0.057038,0.099663,0.087024,-0.015668,-0.060568,11.780182,0.457206,1,0,0
0.457018,0.913826,-5.079006,0.601515,0.051907,0.083944,0.095707,0.007095,-0.028489,0.018630,0.030319,0.077920,0.094155,0.000617,-0.040349,11.555141,0.458757,1,0,0
0.457367,0.914773,-4.962740,0.541370,-0.002411,0.047348,0.113427,0.022252,-0.023994,0.037567,0.074097,0.089224,0.085181,0.021776,-0.017131,11.668820,0.458787,1,0,0
0.450963,0.901946,-5.874115,0.724831,0.033906,0.040390,0.102035,0.026954,-0.019934,-0.010705,0.023993,0.073999,0.084486,-0.017736,-0.031224,12.587089,0.452497,1,0,0
0.450909,0.901051,-5.825162,0.723348,0.061451,0.074839,0.093685,0.013422,-0.023745,0.001712,0.005065,-0.012925,-0.004997,-0.022045,-0.003130,11.246535,0.452311,1,0,0
0.454171,0.908457,-5.522514,0.662430,0.061689,0.054665,0.080281,0.020324,0.001971,0.044208,0.037880,0.043734,0.039731,-0.009017,-0.004930,12.204112,0.455659,1,0,0
0.456866,0.913424,-5.205686,0.639521,0.018413,0.059507,0.096141,0.016940,0.002405,0.046599,0.065384,0.071784,0.066489,0.010391,-0.028988,12.527593,0.458949,1,0,0
0.456894,0.913684,-5.230125,0.683708,0.013663,0.028349,0.093412,0.067369,0.012789,-0.008549,0.026292,0.082546,0.072741,-0.003153,-0.013794,12.547422,0.458942,1,0,0
0.455767,0.911479,-5.231440,0.582708,0.080395,0.065920,0.097940,0.026539,-0.031936,-0.006938,0.037534,0.069310,0.075538,0.002332,-0.021913,11.378327,0.457102,1,0,0
0.457031,0.913865,-5.126195,0.639819,0.019375,0.085417,0.112179,0.041571,-0.000141,-0.003609,-0.001889,0.051471,0.061737,-0.015851,-0.031666,11.140429,0.458693,1,0,0
0.456840,0.913632,-5.233787,0.613916,0.091268,0.050079,0.049896,0.012861,0.007573,0.041839,0.067423,0.117055,0.101982,0.016218,-0.028272,12.285500,0.458917,1,0,0
0.456853,0.913281,-5.201336,0.588810,0.013635,0.082873,0.115231,0.026660,-0.000645,0.086457,0.083293,0.048025,0.073535,0.050474,-0.011490,12.596046,0.458973,1,0,0
0.456847,0.913515,-5.198610,0.602457,0.060781,0.064484,0.095942,0.032390,-0.008533,0.002002,0.037593,0.096773,0.093917,0.022732,0.011436,12.340695,0.458926,1,0,0
0.455291,0.910415,-5.407745,0.675748,0.041026,0.052179,0.088801,0.019712,-0.021893,0.046078,0.068784,0.082866,0.079268,0.009022,-0.037007,12.384907,0.457335,1,0,0
0.455528,0.910882,-5.255836,0.648344,0.048911,0.031810,0.093739,0.034835,-0.009796,-0.004049,0.030607,0.071049,0.078825,-0.011391,-0.007939,12.310902,0.457291,1,0,0
0.456724,0.913178,-5.470895,0.689634,-0.025726,0.091552,0.119586,0.023688,-0.015505,0.062032,0.072544,0.064345,0.062550,0.040593,-0.011152,12.514833,0.458974,1,0,0
0.457087,0.914267,-5.044017,0.600799,0.017146,0.023450,0.099145,0.048022,-0.026034,0.014819,0.082374,0.119008,0.081690,0.013509,-0.008629,12.238376,0.458886,1,0,0
0.456769,0.913320,-5.318949,0.640135,0.025336,0.102658,0.131177,0.017196,-0.047297,0.024062,0.065211,0.076986,0.089146,0.030228,-0.015679,12.848617,0.459006,1,0,0
0.449569,0.898560,-5.980389,0.791447,0.052019,0.019889,0.047269,0.014188,0.030812,0.012861,-0.026131,-0.030762,0.004764,0.015594,0.015381,11.388467,0.450683,1,0,0
0.449643,0.899027,-5.946060,0.774518,0.028762,0.000583,0.055914,0.042758,0.018078,0.005342,-0.026614,-0.000597,-0.011769,-0.028744,0.001588,10.794829,0.450602,1,0,0
0.457512,0.915240,-4.943128,0.586854,0.031688,0.003446,0.063877,0.042947,0.016771,0.022127,-0.005356,0.032730,0.023222,-0.001925,0.034210,11.141657,0.458663,1,0,0
0.453719,0.906913,-5.594867,0.709333,0.049083,0.091002,0.102202,0.011689,-0.017575,0.015110,0.006473,0.031404,0.030152,0.013064,0.010160,11.449687,0.455540,1,0,0
0.452381,0.904060,-5.701339,0.785648,0.030004,0.048106,0.042658,0.009252,0.016051,0.037567,-0.006277,-0.051684,-0.018509,0.032196,0.015784,10.558547,0.453764,1,0,0
0.455358,0.910350,-5.310415,0.669208,0.057304,0.048449,0.073681,0.042172,-0.005457,0.018868,0.011014,0.066184,0.041544,-0.015891,-0.002401,11.900203,0.457210,1,0,0
0.457096,0.914202,-5.083362,0.617657,-0.001667,0.030685,0.083591,0.032623,-0.013543,0.025454,0.073728,0.132901,0.124871,0.031331,-0.035012,12.010290,0.458831,1,0,0
0.456752,0.913113,-5.252419,0.589743,0.063062,0.097777,0.113244,0.033415,-0.007427,0.033124,0.036921,0.080585,0.093254,0.029009,-0.016327,13.036509,0.459047,1,0,0
0.457352,0.915097,-5.015730,0.582914,0.032642,0.016265,0.077389,0.054288,0.008544,-0.009532,0.053772,0.118066,0.102929,-0.005529,-0.023688,11.759383,0.458799,1,0,0
0.451079,0.901816,-5.763001,0.755602,0.022600,0.014122,0.086704,0.084645,0.032078,0.005171,-0.055787,-0.060069,-0.001795,0.006449,0.009141,10.780947,0.452233,1,0,0
0.457049,0.914137,-5.157801,0.679192,-0.021722,0.047865,0.078174,0.028656,0.011442,0.041646,0.010345,-0.002754,0.038144,0.062888,0.029124,11.543212,0.458761,1,0,0
0.450703,0.900843,-5.975350,0.811993,0.027025,0.029318,0.047603,0.045555,0.048443,0.038698,-0.018913,-0.023428,0.002733,-0.020327,0.012564,10.802716,0.452215,1,0,0
0.456954,0.913411,-5.209411,0.708597,0.019403,0.056325,0.062375,0.018158,0.037494,0.033837,-0.015990,-0.021464,0.009226,0.010779,0.005493,10.122578,0.458510,1,0,0
0.456866,0.913411,-5.260542,0.692552,0.014455,0.052477,0.072313,0.060454,0.039301,0.027252,-0.002459,-0.009528,0.012407,0.020533,0.012132,11.391628,0.458744,1,0,0
0.457199,0.914721,-5.111264,0.687962,-0.043814,0.025937,0.088877,0.025027,-0.016939,0.035508,0.030079,0.030387,0.048297,0.019125,0.005366,11.303087,0.458694,1,0,0
0.456014,0.912387,-5.158121,0.582725,0.050605,0.022482,0.085788,0.025419,-0.038393,0.018314,0.065275,0.103163,0.066866,-0.006864,-0.024147,11.360006,0.457102,1,0,0
0.455808,0.911323,-5.193140,0.617572,0.045631,0.037802,0.115978,0.018758,-0.056609,0.009051,0.038532,0.067619,0.058420,0.014908,-0.000775,11.043155,0.457030,1,0,0
0.457002,0.913722,-5.092728,0.637889,0.039991,0.091261,0.092003,-0.000744,-0.027250,0.026028,0.024174,0.022479,0.042148,0.008333,0.005997,11.121667,0.458678,1,0,0
0.456904,0.913891,-5.308338,0.706067,-0.016337,0.023703,0.044455,0.043886,0.044876,0.056174,0.017251,0.028353,0.069523,0.041548,0.026409,12.085990,0.458877,1,0,0
0.453717,0.907004,-5.615746,0.704734,0.054223,0.073099,0.092798,0.011930,-0.002004,0.034154,-0.005755,0.028729,0.050177,0.045280,0.030878,12.805398,0.455793,1,0,0
0.456823,0.913450,-5.316599,0.720647,0.003234,0.029977,0.088260,0.068519,0.020607,0.010180,0.018368,0.045808,0.041153,-0.005496,-0.000505,12.353408,0.458922,1,0,0
0.459491,0.923593,-5.526680,0.319524,0.091323,0.070890,0.042089,0.063681,-0.000379,0.014221,0.022393,0.024097,0.004275,0.001533,0.003326,9.225726,0.458225,1,0,0
0.459225,0.922036,-5.702340,0.323147,0.070445,0.073932,0.089117,0.059446,0.014060,0.014358,-0.008355,0.040213,0.031319,0.006522,-0.000213,10.763417,0.458483,1,0,0
